,link,color,status,name,resolution,screensize,screentech,cpu,rom,ram,gpu,size,rear_cam,front_cam,sim,tech,wifi,bluetooth,weigth,os,port,price
644,https://www.truesmart.com.vn/iphone-6/iphone-6-64gb-quoc-te-chinh-hang-cu.html,,,IPhone 6 64GB Quốc Tế Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"3,350,000 VNĐ"
645,https://www.truesmart.com.vn/iphone-7/iphone-7-128gb-lock-chinh-hang-cu.html,,,IPhone 7 128GB LOCK Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"2,850,000 VNĐ"
646,https://www.truesmart.com.vn/iphone-12-mini/iphone-12-mini-256gb-lock-chinh-hang-cu.html,,,iPhone 12 Mini 256GB LOCK Chính Hãng Cũ,1080 x 2340 pixels,5.4 inches,,,64 GB,,,,,,,,,,,,,Liên hệ
647,https://www.truesmart.com.vn/iphone-12-mini/iphone-12-mini-128gb-chinh-hang-vn-a.html,,,iPhone 12 Mini 128GB Chính Hãng (VN/A),1080 x 2340 pixels,5.4 inches,,,128 GB,,,,,,,,,,,,,"18,250,000 VNĐ"
648,https://www.truesmart.com.vn/iphone-8-plus/iphone-8-plus-256gb-quoc-te-chinh-hang-cu.html,,,IPhone 8 Plus 256GB Quốc Tế Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"8,550,000 VNĐ"
649,https://www.truesmart.com.vn/iphone-6s/iphone-6s-16gb-quoc-te-chinh-hang-cu.html,,,IPhone 6s 16GB Quốc Tế Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"2,750,000 VNĐ"
650,https://www.truesmart.com.vn/iphone-7-plus/iphone-7-plus-128gb-lock-chinh-hang-cu.html,,,IPhone 7 Plus 128GB LOCK Chính Hãng Cũ,,,,"Apple A10 Fusion, 4, 2.3 GHZ",128 GB,3 GB,,,,,,,,,,,,"3,950,000 VNĐ"
651,https://www.truesmart.com.vn/iphone-12-mini/iphone-12-mini-128gb-lock-chinh-hang-cu.html,,,iPhone 12 Mini 128GB LOCK Chính Hãng Cũ,1080 x 2340 pixels,5.4 inches,,,128 GB,,,,,,,,,,,,,Liên hệ
652,https://www.truesmart.com.vn/iphone-12-mini/iphone-12-mini-64gb-chinh-hang-vn-a.html,,,iPhone 12 Mini 64GB Chính Hãng (VN/A),1080 x 2340 pixels,5.4 inches,,,64 GB,,,,,,,,,,,,,"16,650,000 VNĐ"
653,https://www.truesmart.com.vn/iphone-8-plus/iphone-8-plus-lock-256gb-chinh-hang-cu.html,,,iPhone 8 Plus LOCK 256Gb Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"6,950,000 VNĐ"
654,https://www.truesmart.com.vn/iphone-6s/iphone-6s-32gb-quoc-te-chinh-hang-cu.html,,,IPhone 6s 32GB Quốc Tế Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"3,050,000 VNĐ"
655,https://www.truesmart.com.vn/iphone-7-plus/iphone-7-plus-256gb-lock-chinh-hang-cu.html,,,IPhone 7 Plus 256GB LOCK Chính Hãng Cũ,,,,"Apple A10 Fusion, 4, 2.3 GHZ",256 GB,3 GB,,,,,,,,,,,,"4,450,000 VNĐ"
656,https://www.truesmart.com.vn/iphone-12-mini/iphone-12-mini-64gb-lock-chinh-hang-cu.html,,,iPhone 12 Mini 64GB LOCK Chính Hãng Cũ,1080 x 2340 pixels,5.4 inches,,,64 GB,,,,,,,,,,,,,Liên hệ
657,https://www.truesmart.com.vn/iphone-12/iphone-12-256gb-chinh-hang-vn-a.html,,,iPhone 12 256GB Chính Hãng (VN/A),1170 x 2532 pixels,6.1 inches,,,256 GB,,,,,,,,,,,,,"23,050,000 VNĐ"
658,https://www.truesmart.com.vn/iphone-8-plus/iphone-8-plus-lock-64gb-chinh-hang-cu.html,,,iPhone 8 Plus LOCK 64GB Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"5,650,000 VNĐ"
659,https://www.truesmart.com.vn/iphone-7/iphone-7-128gb-quoc-te-chinh-hang-cu.html,,,IPhone 7 128GB Quốc Tế Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"3,350,000 VNĐ"
660,https://www.truesmart.com.vn/iphone-7-plus/iphone-7-plus-32gb-lock-chinh-hang-cu.html,,,IPhone 7 Plus 32GB LOCK Chính Hãng Cũ,,,,"Apple A10 Fusion, 4, 2.3 GHZ",32 GB,3 GB,,,,,,,,,,,,"3,750,000 VNĐ"
661,https://www.truesmart.com.vn/iphone-12-mini/iphone-12-mini-256gb-quoc-te-new.html,,,iPhone 12 Mini 256GB Quốc Tế (NEW),1080 x 2340 pixels,5.4 inches,,,64 GB,,,,,,,,,,,,,Liên hệ
662,https://www.truesmart.com.vn/iphone-12/iphone-12-128gb-chinh-hang-vn-a.html,,,iPhone 12 128GB Chính Hãng (VN/A),1170 x 2532 pixels,6.1 inches,,,128 GB,,,,,,,,,,,,,"22,050,000 VNĐ"
663,https://www.truesmart.com.vn/iphone-8-plus/iphone-8-plus-128gb-quoc-te-chinh-hang-moi-100.html,,,IPhone 8 Plus 128GB Quốc Tế Chính Hãng Mới 100%,,,,,,,,,,,,,,,,,,"12,750,000 VNĐ"
664,https://www.truesmart.com.vn/23/iphone-5s-16gb-32gb-64gb-99-trang.html,,,iPhone 5S Quốc Tế 32GB Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"2,150,000 VNĐ"
665,https://www.truesmart.com.vn/iphone-x/iphone-x-256gb-quoc-te-chinh-hang-moi-100.html,,,IPhone X 256GB Quốc Tế Chính Hãng Mới 100%,,,,,,,,,,,,,,,,,,"15,350,000 VNĐ"
666,https://www.truesmart.com.vn/iphone-12-mini/iphone-12-mini-128gb-quoc-te-new.html,,,iPhone 12 Mini 128GB Quốc Tế (NEW),1080 x 2340 pixels,5.4 inches,,,64 GB,,,,,,,,,,,,,"18,150,000 VNĐ"
667,https://www.truesmart.com.vn/iphone-12/iphone-12-64gb-chinh-hang-vn-a.html,,,iPhone 12 64GB Chính Hãng (VN/A),1170 x 2532 pixels,6.1 inches,,,64 GB,,,,,,,,,,,,,"20,250,000 VNĐ"
668,https://www.truesmart.com.vn/iphone-11-pro-max/iphone-11-pro-max-256gb-lock-chinh-hang-cu.html,,,iPhone 11 Pro Max 256GB LOCK Chính Hãng Cũ,,6.5 inches,,,256 GB,,,,"3 Camera 12MP:
            - Camera tele: ƒ/2.0 aperture
            - Camera góc rộng: ƒ/1.8
            - Camera siêu rộng: ƒ/2.4",12 MP ƒ/2.2 aperture,,,,,,,,"17,950,000 VNĐ"
669,https://www.truesmart.com.vn/25/iphone-5s-16gb-32gb-64gb-99-den.html,,,iPhone 5S Quốc Tế 64GB Chính Hãng Cũ,,,,,,,,,,,,,,,,,,Liên hệ
670,https://www.truesmart.com.vn/iphone-x/iphone-x-64gb-quoc-te-chinh-hang-moi-100.html,,,IPhone X 64GB Quốc Tế Chính Hãng Mới 100%,,,,,,,,,,,,,,,,,,"14,350,000 VNĐ"
671,https://www.truesmart.com.vn/iphone-12/iphone-12-256gb-quoc-te-chinh-hang-cu.html,,,iPhone 12 256GB Quốc Tế Chính Hãng Cũ,1170 x 2532 pixels,6.1 inches,,,64 GB,,,,,,,,,,,,,Liên hệ
672,https://www.truesmart.com.vn/iphone-12/iphone-12-64gb-lock-chinh-hang-cu.html,,,iPhone 12 64Gb LOCK Chính Hãng Cũ,1170 x 2532 pixels,6.1 inches,,,64 GB,,,,,,,,,,,,,"15,850,000 VNĐ"
673,https://www.truesmart.com.vn/iphone-11-pro-max/iphone-11-pro-max-64gb-lock-chinh-hang-cu.html,,,iPhone 11 Pro Max 64GB LOCK Chính Hãng Cũ,,6.5 inches,,,64 GB,,,,"3 Camera 12MP:
            - Camera tele: ƒ/2.0 aperture
            - Camera góc rộng: ƒ/1.8
            - Camera siêu rộng: ƒ/2.4",12 MP ƒ/2.2 aperture,,,,,,,,"16,450,000 VNĐ"
674,https://www.truesmart.com.vn/iphone-x/iphone-x-256gb-quoc-te-chinh-hang-cu.html,,,IPhone X 256GB Quốc Tế Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"8,950,000 VNĐ"
675,https://www.truesmart.com.vn/iphone-8-plus/iphone-8-plus-256gb-quoc-te-chinh-hang-moi-100.html,,,IPhone 8 Plus 256GB Quốc Tế Chính Hãng Mới 100%,,,,,,,,,,,,,,,,,,Liên hệ
676,https://www.truesmart.com.vn/iphone-12/iphone-12-128gb-quoc-te-chinh-hang-cu.html,,,iPhone 12 128GB Quốc Tế Chĩnh Hãng Cũ,1170 x 2532 pixels,6.1 inches,,,128 GB,,,,,,,,,,,,,Liên hệ
677,https://www.truesmart.com.vn/iphone-12-pro-max/iphone-12-pro-max-512gb-quoc-te-new.html,,,iPhone 12 Pro Max 512Gb Quốc Tế (NEW),1284 x 2778 pixels,6.7 inches,,,512 GB,,,,,,,,,,,,,"34,450,000 VNĐ"
678,https://www.truesmart.com.vn/iphone-11/iphone-11-128gb-lock-chinh-hang-cu.html,,,iPhone 11 128GB LOCK Chính Hãng Cũ,1792 x 828 pixel,6.1 inches,,,128 GB,,,,"Camera kép 12MP:
            - Camera góc rộng: ƒ/1.8
            - Camera siêu rộng: ƒ/2.4","12 MP, ƒ/2.2 aperture",,,,,,,,"11,850,000 VNĐ"
679,https://www.truesmart.com.vn/iphone-x/iphone-x-lock-64gb-chinh-hang-cu.html,,,iPhone X LOCK 64Gb Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"6,050,000 VNĐ"
680,https://www.truesmart.com.vn/iphone-8-plus/iphone-8-plus-64gb-quoc-te-chinh-hang-moi-100.html,,,IPhone 8 Plus 64GB Quốc Tế Chính Hãng Mới 100%,,,,,,,,,,,,,,,,,,"11,850,000 VNĐ"
681,https://www.truesmart.com.vn/iphone-12/iphone-12-64gb-quoc-te-chinh-hang-cu.html,,,iPhone 12 64Gb Quốc Tế Chính Hãng Cũ,1170 x 2532 pixels,6.1 inches,,,64 GB,,,,,,,,,,,,,"17,550,000 VNĐ"
682,https://www.truesmart.com.vn/iphone-12-pro-max/iphone-12-pro-max-256gb-quoc-te-new.html,,,iPhone 12 Pro Max 256Gb Quốc Tế (NEW),1284 x 2778 pixels,6.7 inches,,,256 GB,,,,,,,,,,,,,"29,250,000 VNĐ"
683,https://www.truesmart.com.vn/iphone-11/iphone-11-64gb-lock-chinh-hang-cu.html,,,iPhone 11 64GB LOCK Chính Hãng Cũ,1792 x 828 pixel,6.1 inches,,,64 GB,,,,"Camera kép 12MP:
            - Camera góc rộng: ƒ/1.8
            - Camera siêu rộng: ƒ/2.4","12 MP, ƒ/2.2 aperture",,,,,,,,"10,950,000 VNĐ"
684,https://www.truesmart.com.vn/iphone-x/iphone-x-lock-256gb-chinh-hang-cu.html,,,iPhone X LOCK 256GB Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"7,050,000 VNĐ"
685,https://www.truesmart.com.vn/iphone-8/iphone-8-256gb-quoc-te-chinh-hang-moi-100.html,,,IPhone 8 256GB Quốc Tế Chính Hãng Mới 100%,,,,"Apple A11 Bionic, 6 nhân 64-bit, Đang cập nhật",256GB,2GB,,,,,,,,,,,,"10,000,000 VNĐ"
686,https://www.truesmart.com.vn/iphone-12/iphone-12-128gb-lock-chinh-hang-cu.html,,,iPhone 12 128GB LOCK Chính Hãng Cũ,1170 x 2532 pixels,6.1 inches,,,128 GB,,,,,,,,,,,,,Liên hệ
687,https://www.truesmart.com.vn/iphone-12/iphone-12-128gb-quoc-te-new.html,,,iPhone 12 128GB Quốc Tế (NEW),1170 x 2532 pixels,6.1 inches,,,128 GB,,,,,,,,,,,,,"22,150,000 VNĐ"
688,https://www.truesmart.com.vn/iphone-11/iphone-11-64gb-quoc-te-new.html,,,iPhone 11 64GB Quốc Tế (NEW),1792 x 828 pixel,6.1 inches,,,64 GB,,,,"Camera kép 12MP:
                - Camera góc rộng: ƒ/1.8
                - Camera siêu rộng: ƒ/2.4","12 MP, ƒ/2.2 aperture",,,,,,,,"15,850,000 VNĐ"
689,https://www.truesmart.com.vn/iphone-7-plus/iphone-7-plus-128gb-quoc-te-chinh-hang-cu.html,,,IPhone 7 Plus 128GB Quốc Tế Chính Hãng Cũ,,,,"Apple A10 Fusion, 4, 2.3 GHZ",128 GB,3 GB,,,,,,,,,,,,"5,350,000 VNĐ"
690,https://www.truesmart.com.vn/iphone-8/iphone-8-64gb-quoc-te-chinh-hang-moi-100.html,,,IPhone 8 64GB Quốc Tế Chính Hãng Mới 100%,,,,"Apple A11 Bionic, 6 nhân 64-bit, Đang cập nhật",64GB,2GB,,,,,,,,,,,,"9,000,000 VNĐ"
691,https://www.truesmart.com.vn/iphone-12/iphone-12-256gb-quoc-te-new.html,,,iPhone 12 256GB Quốc Tế (NEW),1170 x 2532 pixels,6.1 inches,,,256 GB,,,,,,,,,,,,,"23,150,000 VNĐ"
692,https://www.truesmart.com.vn/iphone-12/iphone-12-64gb-quoc-te-new.html,,,iPhone 12 64GB Quốc Tế (NEW),1170 x 2532 pixels,6.1 inches,,,64 GB,,,,,,,,,,,,,"19,750,000 VNĐ"
693,https://www.truesmart.com.vn/iphone-11-pro-max/iphone-11-pro-max-64gb-quoc-te-new.html,,,iPhone 11 Pro Max 64Gb Quốc Tế (NEW),,6.5 inches,,,64 GB,,,,"3 Camera 12MP:
            - Camera tele: ƒ/2.0 aperture
            - Camera góc rộng: ƒ/1.8
            - Camera siêu rộng: ƒ/2.4",12 MP ƒ/2.2 aperture,,,,,,,,"23,650,000 VNĐ"
694,https://www.truesmart.com.vn/iphone-6s-plus/iphone-6s-plus-32gb-quoc-te-chinh-hang-cu.html,,,IPhone 6s Plus 32GB Quốc Tế Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"4,350,000 VNĐ"
695,https://www.truesmart.com.vn/iphone-6s/iphone-6s-32gb-lock-chinh-hang-cu.html,,,iPhone 6s 32GB LOCK Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"2,150,000 VNĐ"
696,https://www.truesmart.com.vn/iphone-12-mini/iphone-12-mini-64gb-quoc-te-new.html,,,iPhone 12 Mini 64GB Quốc Tế (NEW),1080 x 2340 pixels,5.4 inches,,,64 GB,,,,,,,,,,,,,"16,550,000 VNĐ"
697,https://www.truesmart.com.vn/iphone-12-pro/iphone-12-pro-128gb-quoc-te-new.html,,,iPhone 12 Pro 128GB Quốc Tế (NEW),1170 x 2532 pixels,6.1 inches,,,128 GB,,,,,,,,,,,,,"24,950,000 VNĐ"
698,https://www.truesmart.com.vn/iphone-7/iphone-7-32gb-quoc-te-chinh-hang-cu.html,,,IPhone 7 32GB Quốc Tế Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"3,050,000 VNĐ"
699,https://www.truesmart.com.vn/iphone-6s-plus/iphone-6s-plus-64gb-quoc-te-chinh-hang-cu.html,,,IPhone 6s Plus 64GB Quốc Tế Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"4,550,000 VNĐ"
700,https://www.truesmart.com.vn/iphone-6s/iphone-6s-64gb-lock-chinh-hang-cu.html,,,iPhone 6s 64GB LOCK Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"2,450,000 VNĐ"
701,https://www.truesmart.com.vn/iphone-11-pro-max/iphone-11-pro-max-64gb-quoc-te-chinh-hang-cu.html,,,iPhone 11 Pro Max 64Gb Quốc Tế Chính Hãng Cũ,,6.5 inches,,,64 GB,,,,"3 Camera 12MP:
            - Camera tele: ƒ/2.0 aperture
            - Camera góc rộng: ƒ/1.8
            - Camera siêu rộng: ƒ/2.4",12 MP ƒ/2.2 aperture,,,,,,,,"18,450,000 VNĐ"
702,https://www.truesmart.com.vn/iphone-12-pro/iphone-12-pro-256gb-quoc-te-new.html,,,iPhone 12 Pro 256Gb Quốc Tế (NEW),1170 x 2532 pixels,6.1 inches,,,128 GB,,,,,,,,,,,,,"27,150,000 VNĐ"
703,https://www.truesmart.com.vn/iphone-11-pro-max/iphone-11-pro-max-512gb-quoc-te-new.html,,,iPhone 11 Pro Max 512Gb Quốc Tế (NEW),,6.5 inches,,,512 GB,,,,"3 Camera 12MP:
            - Camera tele: ƒ/2.0 aperture
            - Camera góc rộng: ƒ/1.8
            - Camera siêu rộng: ƒ/2.4",12 MP ƒ/2.2 aperture,,,,,,,,"26,450,000 VNĐ"
704,https://www.truesmart.com.vn/iphone-6s-plus/iphone-6s-plus-128gb-quoc-te-chinh-hang-cu.html,,,IPhone 6s Plus 128GB Quốc Tế Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"4,950,000 VNĐ"
705,https://www.truesmart.com.vn/iphone-5s/iphone-5s-quoc-te-16gb-chinh-hang-cu.html,,,iPhone 5s Quốc tế 16GB Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"1,950,000 VNĐ"
706,https://www.truesmart.com.vn/iphone-11-pro/iphone-11-pro-64gb-chinh-hang-cu.html,,,iPhone 11 Pro 64Gb Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"15,950,000 VNĐ"
707,https://www.truesmart.com.vn/iphone-12-pro-max/iphone-12-pro-max-128gb-quoc-te-new.html,,,iPhone 12 Pro Max 128Gb Quốc Tế (NEW),1284 x 2778 pixels,6.7 inches,,,128 GB,,,,,,,,,,,,,"27,050,000 VNĐ"
708,https://www.truesmart.com.vn/iphone-11-pro-max/iphone-11-pro-max-256gb-quoc-te-new.html,,,iPhone 11 Pro Max 256Gb Quốc Tế (NEW),,6.5 inches,,,256 GB,,,,"3 Camera 12MP:
            - Camera tele: ƒ/2.0 aperture
            - Camera góc rộng: ƒ/1.8
            - Camera siêu rộng: ƒ/2.4",12 MP ƒ/2.2 aperture,,,,,,,,"25,450,000 VNĐ"
709,https://www.truesmart.com.vn/iphone-xs-max/iphone-xs-max-256gb-lock-chinh-hang-cu.html,,,iPhone Xs Max 256Gb LOCK Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"11,150,000 VNĐ"
710,https://www.truesmart.com.vn/iphone-5s/iphone-5s-lock-32gb-chinh-hang-cu.html,,,iPhone 5s LOCK 32GB Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"1,650,000 VNĐ"
711,https://www.truesmart.com.vn/iphone-11/iphone-11-128gb-quoc-te-chinh-hang-cu.html,,,iPhone 11 128Gb Quốc Tế Chính Hãng Cũ,1792 x 828 pixel,6.1 inches,,,128 GB,,,,"Camera kép 12MP:
            - Camera góc rộng: ƒ/1.8
            - Camera siêu rộng: ƒ/2.4","12 MP, ƒ/2.2 aperture",,,,,,,,"14,450,000 VNĐ"
712,https://www.truesmart.com.vn/iphone-12-pro-max/iphone-12-pro-max-512-quoc-te-chinh-hang-cu.html,,,iPhone 12 Pro Max 512 Quốc Tế Chính Hãng Cũ,1284 x 2778 pixels,6.7 inches,,,512 GB,,,,,,,,,,,,,Liên hệ
713,https://www.truesmart.com.vn/iphone-11-pro/iphone-11-pro-256gb-quoc-te-chinh-hang.html,,,iPhone 11 Pro 256Gb Quốc Tế Chính Hãng,,,,,,,,,,,,,,,,,,"17,950,000 VNĐ"
714,https://www.truesmart.com.vn/iphone-xs-max/iphone-xs-max-64gb-quoc-te-chinh-hang-moi-100.html,,,iPhone Xs Max 64GB Quốc Tế Chính Hãng Mới 100%,,,,,,,,,,,,,,,,,,"16,850,000 VNĐ"
715,https://www.truesmart.com.vn/iphone/iphone-4/,,,iPhone 4,,,,,,,,,,,,,,,,,,"1,160,000 VNĐ"
716,https://www.truesmart.com.vn/iphone-8-plus/iphone-8-plus-64gb-quoc-te-chinh-hang-cu.html,,,IPhone 8 Plus 64GB Quốc Tế Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"7,250,000 VNĐ"
717,https://www.truesmart.com.vn/iphone-12-pro-max/iphone-12-pro-max-256gb-quoc-te-chinh-hang-cu.html,,,iPhone 12 Pro Max 256Gb Quốc Tế Chính Hãng Cũ,1284 x 2778 pixels,6.7 inches,,,256 GB,,,,,,,,,,,,,Liên hệ
718,https://www.truesmart.com.vn/iphone-11-pro/iphone-11-pro-256gb-quoc-te-new.html,,,iPhone 11 Pro 256Gb Quốc Tế (NEW),,,,,,,,,,,,,,,,,,"22,450,000 VNĐ"
719,https://www.truesmart.com.vn/iphone-xs-max/iphone-xs-max-256gb-quoc-te-chinh-hang-moi-100.html,,,iPhone Xs Max 256GB Quốc Tế Chính Hãng Mới 100%,,,,,,,,,,,,,,,,,,"18,050,000 VNĐ"
720,https://www.truesmart.com.vn/iphone/iphone-4s/,,,iPhone 4s,,,,,,,,,,,,,,,,,,"1,600,000 VNĐ"
721,https://www.truesmart.com.vn/iphone-x/iphone-x-64gb-quoc-te-chinh-hang-cu.html,,,IPhone X 64GB Quốc Tế Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"7,950,000 VNĐ"
722,https://www.truesmart.com.vn/iphone-12-pro-max/iphone-12-pro-max-128gb-quoc-te-chinh-hang-cu.html,,,iPhone 12 Pro Max 128Gb Quốc Tế Chính Hãng Cũ,1284 x 2778 pixels,6.7 inches,,,128 GB,,,,,,,,,,,,,"25,350,000 VNĐ"
723,https://www.truesmart.com.vn/iphone-11-pro/iphone-11-pro-64gb-quoc-te-new.html,,,iPhone 11 Pro 64Gb Quốc Tế (NEW),,,,,,,,,,,,,,,,,,"19,550,000 VNĐ"
724,https://www.truesmart.com.vn/iphone-xs/iphone-xs-64gb-quoc-te-chinh-hang-moi-100.html,,,iPhone Xs 64GB Quốc Tế Chính Hãng Mới 100%,,,,,,,,,,,,,,,,,,"13,850,000 VNĐ"
725,https://www.truesmart.com.vn/367/iphone-5s-lock-16gb-den-trang-vang.html,,,iPhone 5s LOCK 16GB Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"1,450,000 VNĐ"
726,https://www.truesmart.com.vn/iphone-7-plus/iphone-7-plus-32gb-quoc-te-chinh-hang-cu.html,,,IPhone 7 Plus 32GB Quốc Tế Chính Hãng Cũ,,,,"Apple A10 Fusion, 4, 2.3 GHZ",32 GB,3 GB,,,,,,,,,,,,"4,850,000 VNĐ"
727,https://www.truesmart.com.vn/iphone-12-pro-max/iphone-12-pro-max-512gb-lock-chinh-hang-cu.html,,,iPhone 12 Pro Max 512Gb LOCK Chính Hãng Cũ,1284 x 2778 pixels,6.7 inches,,,512 GB,,,,,,,,,,,,,Liên hệ
728,https://www.truesmart.com.vn/iphone-11/iphone-11-256gb-quoc-te-new.html,,,iPhone 11 256Gb Quốc Tế (NEW),1792 x 828 pixel,6.1 inches,,,256 GB,,,,"Camera kép 12MP:
            - Camera góc rộng: ƒ/1.8
            - Camera siêu rộng: ƒ/2.4","12 MP, ƒ/2.2 aperture",,,,,,,,"18,150,000 VNĐ"
729,https://www.truesmart.com.vn/iphone-xs/iphone-xs-256gb-quoc-te-chinh-hang-moi-100.html,,,iPhone Xs 256GB Quốc Tế Chính Hãng Mới 100%,,,,,,,,,,,,,,,,,,"15,350,000 VNĐ"
730,https://www.truesmart.com.vn/iphone-xs-max/iphone-xs-max-64gb-quoc-te-chinh-hang-cu.html,,,iPhone Xs Max 64GB Quốc Tế Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"11,750,000 VNĐ"
731,https://www.truesmart.com.vn/iphone-12-pro-max/iphone-12-pro-max-256gb-lock-chinh-hang-cu.html,,,iPhone 12 Pro Max 256GB LOCK Chính Hãng Cũ,1284 x 2778 pixels,6.7 inches,,,256 GB,,,,,,,,,,,,,Liên hệ
732,https://www.truesmart.com.vn/iphone-11/iphone-11-128gb-quoc-te-new.html,,,iPhone 11 128Gb Quốc Tế (NEW),1792 x 828 pixel,6.1 inches,,,128 GB,,,,"Camera kép 12MP:
            - Camera góc rộng: ƒ/1.8
            - Camera siêu rộng: ƒ/2.4","12 MP, ƒ/2.2 aperture",,,,,,,,"17,150,000 VNĐ"
733,https://www.truesmart.com.vn/iphone-6-plus/iphone-6-plus-128gb-quoc-te-chinh-hang-cu.html,,,IPhone 6 Plus 128GB Quốc Tế Chính Hãng Cũ,,,,,,,,,,,,,,,,,,Liên hệ
734,https://www.truesmart.com.vn/iphone-6s-plus/iphone-6s-plus-16gb-quoc-te-chinh-hang-cu.html,,,IPhone 6s Plus 16GB Quốc Tế Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"4,150,000 VNĐ"
735,https://www.truesmart.com.vn/iphone-12-pro-max/iphone-12-pro-max-128gb-lock-chinh-hang-cu.html,,,iPhone 12 Pro Max 128Gb LOCK Chính Hãng Cũ,1284 x 2778 pixels,6.7 inches,,,128 GB,,,,,,,,,,,,,"23,950,000 VNĐ"
736,https://www.truesmart.com.vn/iphone-8/iphone-8-64gb-quoc-te-chinh-hang-cu.html,,,IPhone 8 64GB Quốc Tế Chính Hãng Cũ,,,,"Apple A11 Bionic, 6 nhân 64-bit, Đang cập nhật",64GB,2GB,,,,,,,,,,,,"5,050,000 VNĐ"
737,https://www.truesmart.com.vn/iphone-6/iphone-6-128gb-quoc-te-chinh-hang-cu.html,,,IPhone 6 128GB Quốc Tế Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"3,550,000 VNĐ"
738,https://www.truesmart.com.vn/iphone-5c/iphone-5c-8g-chinh-hang-cu.html,,,iPhone 5C 8G Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"1,250,000 VNĐ"
739,https://www.truesmart.com.vn/iphone-12-pro/iphone-12-pro-512gb-lock-chinh-hang-cu.html,,,iPhone 12 Pro 512GB LOCK Chính Hãng Cũ,1170 x 2532 pixels,6.1 inches,,,128 GB,,,,,,,,,,,,,Liên hệ
740,https://www.truesmart.com.vn/iphone-xs/iphone-xs-256gb-quoc-te-chinh-hang.html,,,iPhone Xs 256GB Quốc Tế Chính Hãng,,,,,,,,,,,,,,,,,,"10,250,000 VNĐ"
741,https://www.truesmart.com.vn/iphone-6s/iphone-6s-64gb-quoc-te-chinh-hang-cu.html,,,IPhone 6s 64GB Quốc Tế Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"3,250,000 VNĐ"
742,https://www.truesmart.com.vn/iphone-xs/iphone-xs-64gb-quoc-te-chinh-hang.html,,,iPhone Xs 64GB Quốc Tế Chính Hãng,,,,,,,,,,,,,,,,,,"8,750,000 VNĐ"
743,https://www.truesmart.com.vn/iphone-12-pro/iphone-12-pro-256gb-lock-chinh-hang-cu.html,,,iPhone 12 Pro 256GB LOCK Chính Hãng Cũ,1170 x 2532 pixels,6.1 inches,,,256 GB,,,,,,,,,,,,,Liên hệ
744,https://www.truesmart.com.vn/iphone-xs/iphone-xs-lock-64gb-chinh-hang-cu.html,,,iPhone Xs LOCK 64GB Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"7,050,000 VNĐ"
745,https://www.truesmart.com.vn/iphone-7/iphone-7-256gb-quoc-te-chinh-hang-cu.html,,,IPhone 7 256GB Quốc Tế Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"4,550,000 VNĐ"
746,https://www.truesmart.com.vn/iphone-5c/iphone-5c-32gb-chinh-hang-cu.html,,,iPhone 5C 32Gb Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"1,450,000 VNĐ"
747,https://www.truesmart.com.vn/iphone-12-pro/iphone-12-pro-128gb-lock-chinh-hang-cu.html,,,iPhone 12 Pro 128Gb LOCK Chính Hãng Cũ,1170 x 2532 pixels,6.1 inches,,,128 GB,,,,,,,,,,,,,Liên hệ
748,https://www.truesmart.com.vn/iphone-xs/iphone-xs-lock-256gb-chinh-hang-cu.html,,,iPhone Xs LOCK 256GB Chính Hãng Cũ,,,,,,,,,,,,,,,,,,"8,150,000 VNĐ"
